Branch,Product ID,Principal ID,Product,Qty,Total,%,Cost,Tax,Gross Profit
TUGBUNGAN,PI20170000287,13060400005,NEOZEP NON-DROWSY CAPLET 5+1,3,86.25,0.0%,81.3,9.24,-4.29
TUGBUNGAN,PI000000003317,13060400005,NEOZEP SYR 60ML,48,4603.2,0.0%,4380.48,493.27,-270.55
TUGBUNGAN,PI000000003348,13060400005,NEUROGEN E REF TAB,28,389.2,0.0%,369.83,41.71,-22.34
TUGBUNGAN,PI0112201526,13060400005,NEUROGEN E REF TAB 8'S,3,333.6,0.0%,316.98,35.74,-19.12
TUGBUNGAN,PI2021000000313,13060400005,NEUROGEN E TAB 6+1,2,166.8,0.0%,158.5,17.88,-9.58
TUGBUNGAN,PI0108201511,13060400005,NEUROGEN E TAB 7+1,4,389.2,0.0%,369.77,41.71,-22.28
TUGBUNGAN,PI000000003420,13060400005,NORPLUS 10MG/12.5MG TAB,33,762.75,0.0%,887.13,0,-124.38
TUGBUNGAN,PI000000003423,13060400005,NORTEN  5MG TAB,25,348,0.0%,511.19,0,-163.19
TUGBUNGAN,PI000000003424,13060400005,NORTEN 10MG TAB,3,56.25,0.0%,87.25,0,-31
TUGBUNGAN,PI20170000218,13060400005,NUTRIBEST VAN PDR 400GM,1,775.5,0.0%,752.83,83.09,-60.42
TUGBUNGAN,PI000000003458,13060400005,NUTRILIN DROP 15ML,10,811.37,0.0%,775.01,86.92,-50.56
TUGBUNGAN,PI000000003459,13060400005,NUTRILIN DROP 30ML,4,484,0.0%,460.72,51.85,-28.57
TUGBUNGAN,PI000000003460,13060400005,NUTRILIN SYR 120ML,9,1635.75,0.0%,1556.74,175.24,-96.23
TUGBUNGAN,PI000000003461,13060400005,NUTRILIN SYR 250ML,2,637,0.0%,606.46,68.26,-37.72
TUGBUNGAN,PI000000003464,13060400005,NUTROPLEX W/I&L SYR  60ML,2,166.5,0.0%,157.32,17.84,-8.66
TUGBUNGAN,PI000000003465,13060400005,NUTROPLEX W/I&L SYR 120ML,2,314,0.0%,298.86,33.64,-18.5
TUGBUNGAN,PI000000003466,13060400005,NUTROPLEX W/I&L SYR 250ML,1,271.5,0.0%,258.4,29.09,-15.99
TUGBUNGAN,PI000000003477,13060400005,OBIMIN PLUS CAP,64,1056,0.0%,1004.16,113.15,-61.31
TUGBUNGAN,PI000000003525,13060400005,OMEPRON  20MG CAP,1,44.95,0.0%,42.79,4.82,-2.66
TUGBUNGAN,PI000000003526,13060400005,OMEPRON  40MG CAP,2,133.4,0.0%,127.06,14.29,-7.95
TUGBUNGAN,PI000000003664,13060400005,PEDIAMOX 250MG SUSP 105ML,6,880.7,0.0%,844.76,94.34,-58.4
TUGBUNGAN,PI000000003667,13060400005,PEDIAMOX DRP 10ML,2,159,0.0%,152.74,17.04,-10.78
TUGBUNGAN,PI2021000000105,13060400005,PH CARE COOLING COMFORT FW 150ML,1,126.75,0.0%,118.23,13.58,-5.06
TUGBUNGAN,PI2021000000106,13060400005,PH CARE COOLING COMFORT FW 50ML,18,936,0.0%,874.79,100.26,-39.05
TUGBUNGAN,PI2021000000107,13060400005,PH CARE COOLING COMFORT FW 5ML,27,162,0.0%,150.02,17.37,-5.39
TUGBUNGAN,PI2021000000109,13060400005,PH CARE DELICATE WHITE FW 50ML,5,280,0.0%,261.7,30,-11.7
TUGBUNGAN,PI2021000000110,13060400005,PH CARE DELICATE WHITE FW 5ML,12,83.69,0.0%,78.48,8.97,-3.76
TUGBUNGAN,PI2021000000112,13060400005,PH CARE FLORAL CLEAN FW 50ML,10,502.5,0.0%,467.28,53.82,-18.6
TUGBUNGAN,PI2021000000113,13060400005,PH CARE FLORAL CLEAN FW 5ML,25,124.78,0.0%,116.82,13.38,-5.42
TUGBUNGAN,PI2021000000116,13060400005,PH CARE NATURAL PROTECTION FW 50ML,8,426,0.0%,396.32,45.68,-16
TUGBUNGAN,PI000000003789,13060400005,PIOZONE 15MG TAB,20,385,0.0%,365.27,0,19.73
TUGBUNGAN,PI000000003825,13060400005,PLOGREL 75MG TAB,104,3240.39,0.0%,4023.32,49.33,-832.26
TUGBUNGAN,PI0111201655,13060400005,PREGINA 50MG TAB,2,300,0.0%,284.01,32.14,-16.15
TUGBUNGAN,PI0101201875,13060400005,PROGLIN  50MG TAB,5,143.75,0.0%,136.28,0,7.47
TUGBUNGAN,PI0101201876,13060400005,PROGLIN MET  50/500MG TAB,127,3968.75,0.0%,3773.13,0,195.62
TUGBUNGAN,PI0101201877,13060400005,PROGLIN MET  50/850MG TAB,20,562.5,0.0%,594.2,0,-31.7
TUGBUNGAN,PI0101201878,13060400005,PROGLIN MET 50/1GM TAB,76,2062.5,0.0%,2257.94,0,-195.44
TUGBUNGAN,PI000000004002,13060400005,PROZELAX 200MCG CAP,23,1163.8,0.0%,1548.68,0,-384.88
TUGBUNGAN,PI000000004003,13060400005,PROZELAX 400MCG CAP,20,1284.4,0.0%,1441.47,0,-157.07
TUGBUNGAN,PI000000004080,13060400005,RASHFREE 200MG OINT 30GM,5,936.25,0.0%,891.5,100.3,-55.55
TUGBUNGAN,PI000000004103,13060400005,RELESTAL DROPS 15ML,3,505.5,0.0%,437.67,54.15,13.68
TUGBUNGAN,PI000000004129,13060400005,RESTIME 40MG CHEWTAB,4,29.6,0.0%,28.58,3.17,-2.15
TUGBUNGAN,PI000000004131,13060400005,RESTIME DRP 10ML,16,1603.52,0.0%,1541.97,171.84,-110.29
TUGBUNGAN,PI000000004142,13060400005,REVICON FLEX TAB,343,1662.25,0.0%,1617.92,178.14,-133.81
TUGBUNGAN,PI000000004145,13060400005,REVICON FRT IMP TAB 30'S,11,1603.25,0.0%,1556.61,171.81,-125.17
TUGBUNGAN,PI000000004148,13060400005,REXIDOL FRT TAB,1113,5507.59,0.0%,5245.15,590.09,-327.65
TUGBUNGAN,PI2020000000132,13060400005,REXIDOL FRT TAB 4+1,50,990,0.0%,942,106.07,-58.07
TUGBUNGAN,PI0101201803,13060400005,RM ALLOPURINOL 100MG TAB,10,60,0.0%,55,6.43,-1.43
TUGBUNGAN,PI000000004205,13060400005,RM AMBROXOL 15MG SYR 120ML,2,240,0.0%,240,25.72,-25.72
TUGBUNGAN,PI000000004206,13060400005,RM AMBROXOL 15MG SYR 60ML,4,284.79,0.0%,288,30.5,-33.71
TUGBUNGAN,PI000000004207,13060400005,RM AMBROXOL 30MG 120ML,4,600,0.0%,600,64.28,-64.28
TUGBUNGAN,PI000000004208,13060400005,RM AMBROXOL 30MG SYR 60ML,5,400,0.0%,400,42.85,-42.85
TUGBUNGAN,PI000000004211,13060400005,RM AMLODIPINE  5MG TAB,110,735.75,0.0%,578.2,0,157.55
TUGBUNGAN,PI000000004210,13060400005,RM AMLODIPINE 10MG TAB,235,2212.25,0.0%,1728.96,0,483.29
TUGBUNGAN,PI000000004214,13060400005,RM AMOXICILLIN 250MG CAP,42,207.9,0.0%,231,0,-23.1
TUGBUNGAN,PI000000004215,13060400005,RM AMOXICILLIN 500MG CAP,175,1177.64,0.0%,1312.5,0,-134.86
TUGBUNGAN,PI01112013104,13060400005,RM APPETITE STIMULANT CAP,86,1260,0.0%,1290,126.96,-156.96
TUGBUNGAN,PI000000004217,13060400005,RM ASCORBIC 500MG TAB,1092,2457,0.0%,2457,263.24,-263.24
TUGBUNGAN,PI2017000066,13060400005,RM ASCORBIC ACID 100MG SYR 120ML,1,95,0.0%,95,10.18,-10.18
TUGBUNGAN,PI000000004219,13060400005,RM ATENOLOL  50MG TAB,15,97.5,0.0%,97.5,0,0
TUGBUNGAN,PI000000004221,13060400005,RM ATORVASTATIN 10MG TAB,20,270,0.0%,349.56,0,-79.56
TUGBUNGAN,PI000000004222,13060400005,RM ATORVASTATIN 20MG TAB,195,2892,0.0%,2534.82,0,357.18
TUGBUNGAN,PI000000004223,13060400005,RM ATORVASTATIN 40MG TAB,6,141,0.0%,168.04,0,-27.04
TUGBUNGAN,PI000000004224,13060400005,RM AZITHROMYCIN 500MG TAB,15,1438.57,0.0%,1575,113.57,-250
TUGBUNGAN,PI201900PP0000374,13060400005,RM BISACODYL 5MG DR TAB,3,45,0.0%,45,4.82,-4.82
TUGBUNGAN,PI000000004225,13060400005,RM CAPTOPRIL 25MG TAB,48,571.2,0.0%,412.62,0,158.58
TUGBUNGAN,PI201900000014,13060400005,RM CARBOCISTEINE 500MG CAP,54,364.5,0.0%,351,39.05,-25.55
TUGBUNGAN,PI000000004243,13060400005,RM CEFUROXIME 500MG TAB,12,565.2,0.0%,633,0,-67.8
TUGBUNGAN,PI2017000065,13060400005,RM CELECOXIB 200MG TAB,59,1122.86,0.0%,1150.5,105,-132.64
TUGBUNGAN,PI06252018444,13060400005,RM CETIRIZINE 5MG/5ML 60ML SYR,2,400,0.0%,400,42.86,-42.86
TUGBUNGAN,PI000000004248,13060400005,RM CLARITHROMYCIN 500MG TAB,7,403.2,0.0%,402.92,43.2,-42.92
TUGBUNGAN,PI000000004250,13060400005,RM CLINDAMYCIN 300MG CAP,58,2092.43,0.0%,2189.5,198.19,-295.26
TUGBUNGAN,PI0109201526,13060400005,RM CLONIDINE HCL 75MCG TAB,7,112.2,0.0%,118.75,0,-6.55
TUGBUNGAN,PI000000004252,13060400005,RM CLOXACILLIN 500MG CAP,28,476,0.0%,476,51,-51
TUGBUNGAN,PI20170000317,13060400005,RM CO-AMOXICLAV 625MG  TAB,26,922.72,0.0%,955.5,98.87,-131.65
TUGBUNGAN,PI201800000087,13060400005,RM COLCHICINE 500MCG TAB,115,402.5,0.0%,402.5,43.14,-43.14
TUGBUNGAN,PI2019000000257,13060400005,RM CONLAX 5MG RECTAL SUPP,2,78,0.0%,78,8.36,-8.36
TUGBUNGAN,PI2018000000213,13060400005,RM DICYCLOVERINE 10MG TAB,25,250,0.0%,250,26.76,-26.76
TUGBUNGAN,PI20170000114,13060400005,RM DIPHENHYDRAMINE SYR 60ML,1,80,0.0%,80,8.57,-8.57
TUGBUNGAN,PI000000004260,13060400005,RM DOMPERIDONE 10MG TAB,18,243,0.0%,243,26.03,-26.03
TUGBUNGAN,PI000000004264,13060400005,RM ERYTHROMYCIN 500MG TAB,56,929.6,0.0%,1036,0,-106.4
TUGBUNGAN,PI2019000000162,13060400005,RM FOLIC ACID 5MG TAB,87,435,0.0%,435,46.61,-46.61
TUGBUNGAN,PI201800000089,13060400005,RM FRUSEMA 40MG TAB,7,36.4,0.0%,34.37,0,2.03
TUGBUNGAN,PI000000004266,13060400005,RM GLICLAZIDE 80MG TAB,32,129.6,0.0%,216,0,-86.4
TUGBUNGAN,PI0106201302,13060400005,RM GLIMEPIRIDE 3MG TAB,10,125,0.0%,111.61,0,13.39
TUGBUNGAN,PI2020000000191,13060400005,RM HEXETIDINE SOL 120ML,2,289.4,0.0%,296,31.01,-37.61
TUGBUNGAN,PI2020000000192,13060400005,RM HEXETIDINE SOL 60ML,1,89,0.0%,89,9.54,-9.54
TUGBUNGAN,PI2019000000336,13060400005,RM IBUPROFEN 200MG SG CAP,4,18,0.0%,18,1.93,-1.93
TUGBUNGAN,PI2020000000223,13060400005,RM IRBESARTAN 300MG TAB,3,84.6,0.0%,67.68,0,16.92
TUGBUNGAN,PI0101202115,13060400005,RM LEVOCETIRIZINE diHCl 5 MG TAB,5,90,0.0%,90,9.64,-9.64
TUGBUNGAN,PI01012014014,13060400005,RM LORATADINE 10MG TAB,10,190,0.0%,190,20.36,-20.36
TUGBUNGAN,PI000000004274,13060400005,RM LOSARTAN  50MG TAB,30,351,0.0%,349.81,0,1.19
TUGBUNGAN,PI000000004275,13060400005,RM LOSARTAN 100MG TAB,141,1997.75,0.0%,2147.73,0,-149.98
TUGBUNGAN,PI000000004277,13060400005,RM MEFENAMIC 250MG TAB,99,371.25,0.0%,371.25,39.78,-39.78
TUGBUNGAN,PI000000004281,13060400005,RM METFORMIN 500MG TAB,118,388.5,0.0%,413,0,-24.5
TUGBUNGAN,PI000000004283,13060400005,RM METOPROLOL  50MG TAB,106,318,0.0%,318,0,0
TUGBUNGAN,PI000000004286,13060400005,RM MONTELUKAST  5MG TAB,4,88,0.0%,78.58,9.43,-0.01
TUGBUNGAN,PI000000004287,13060400005,RM MONTELUKAST 10MG TAB,15,480,0.0%,480,51.43,-51.43
TUGBUNGAN,PI2018000000130,13060400005,RM MUPIROCIN 20MG/G OINT 5GM,6,1350,0.0%,1349.94,144.66,-144.6
TUGBUNGAN,PI000000004288,13060400005,RM OMEPRAZOLE 20MG CAP,9,243,0.0%,243,26.04,-26.04
TUGBUNGAN,PI2018000000254,13060400005,RM OMEPRAZOLE 40MG CAP,9,351,0.0%,351,37.61,-37.61
TUGBUNGAN,PI201900000013,13060400005,RM PARACETAMOL PORO 125MG SUP,78,774.32,0.0%,741,82.99,-49.67
TUGBUNGAN,PI2018000000129,13060400005,RM ROSUVASTATIN 20MD FC TAB,57,1564,0.0%,1838.25,0,-274.25
TUGBUNGAN,PI000000004305,13060400005,RM SIMVASTATIN 20MG TAB,30,480,0.0%,429.57,0,50.43
TUGBUNGAN,PI000000004306,13060400005,RM SIMVASTATIN 40MG TAB,20,480,0.0%,480,0,0
TUGBUNGAN,PI000000004311,13060400005,RM TRIMETAZIDINE 35MG TAB,95,1062.86,0.0%,1425,14.47,-376.61
TUGBUNGAN,PI000000004312,13060400005,RM VITAMIN B COMPLEX TAB,146,657,0.0%,641.25,70.4,-54.65
TUGBUNGAN,PI20170000251,13060400005,RM ZINC-C 105MG/10MG SYR 120ML,1,106,0.0%,106,11.36,-11.36
TUGBUNGAN,PI0105201602,13060400005,ROSWIN  5MG TAB,30,663,0.0%,631.74,0,31.26
TUGBUNGAN,PI000000004351,13060400005,ROSWIN 10MG TAB,30,906,0.0%,1077.49,0,-171.49
TUGBUNGAN,PI000000004372,13060400005,RYTHMA 200MG TAB,14,664.79,0.0%,753.56,36.48,-125.25
TUGBUNGAN,PI2020000000198,13060400005,SALVEO 10MG FC TAB,18,929.46,0.0%,933.97,23.57,-28.08
TUGBUNGAN,PI000000004569,13060400005,SIVEROL  50MG CAP,13,395.2,0.0%,375.87,42.34,-23.01
TUGBUNGAN,PI000000004571,13060400005,SKELAN 220MG TAB,7,64.4,0.0%,61.18,6.9,-3.68
TUGBUNGAN,PI000000004573,13060400005,SKELAN 550MG TAB,198,3663,0.0%,3553.68,392.45,-283.13
TUGBUNGAN,PI000000004593,13060400005,SOLMUX 100MG SYR  60ML,5,505,0.0%,478.3,54.1,-27.4
TUGBUNGAN,PI000000004595,13060400005,SOLMUX 200MG SUSP  60ML,11,1164.9,0.0%,1109.24,124.83,-69.17
TUGBUNGAN,PI000000004596,13060400005,SOLMUX 200MG SUSP 120ML,7,1127,0.0%,1072.68,120.75,-66.43
TUGBUNGAN,PI000000004598,13060400005,SOLMUX 500MG CAP,994,10437,0.1%,9831.48,1118.32,-512.8
TUGBUNGAN,PI2018000000350,13060400005,SOLMUX ADV 500MG/5MG FC CPL,80,1058.82,0.0%,981.11,113.46,-35.75
TUGBUNGAN,PI20210000001,13060400005,SOLMUX ADV 500MG/5MG FC CPL 7+1,11,1016.11,0.0%,946,108.89,-38.78
TUGBUNGAN,PI000000004600,13060400005,SOLMUX BRONCHO CAP,72,882,0.0%,842.88,94.54,-55.42
TUGBUNGAN,PI000000004601,13060400005,SOLMUX BRONCHO R SUSP  60ML,10,1327,0.0%,1263.8,142.2,-79
TUGBUNGAN,PI000000004603,13060400005,SOLMUX DROPS 15ML,12,1191.6,0.0%,1134.96,127.68,-71.04
TUGBUNGAN,PI000000004604,13060400005,SOLMUX FRT SUSP 60ML,14,1806,0.0%,1722.73,193.48,-110.21
TUGBUNGAN,PI000000004720,13060400005,SUMAPEN 250MG CAP,9,74.57,0.0%,93.61,0,-19.04
TUGBUNGAN,PI000000004721,13060400005,SUMAPEN 500MG CAP,13,230.75,0.0%,206.61,24.73,-0.59
TUGBUNGAN,PI01082013301,13060400005,SUPRACID 325MG TAB 100'S,12,942,0.0%,7.92,100.93,833.15
TUGBUNGAN,PI0106201307,13060400005,SUPRACID 650MG TAB 100'S,5,594.5,0.0%,4.45,63.7,526.35
TUGBUNGAN,PI000000004728,13060400005,SWISH ARC 35ML,1,34.5,0.0%,32.56,3.7,-1.76
TUGBUNGAN,PI000000004751,13060400005,SWISH PEPPERMINT SPRAY 10ML,1,103,0.0%,97.23,11.04,-5.27
TUGBUNGAN,PI000000004792,13060400005,TASCIT 10MEQ TAB,16,284.8,0.0%,276.06,0,8.74
TUGBUNGAN,PI0111201657,13060400005,TASCIT 15MEQ TAB,42,1036.2,0.0%,1088.22,0,-52.02
TUGBUNGAN,PI000000004856,13060400005,TERGECEF  DROP 10ML,1,297.5,0.0%,283.29,31.88,-17.67
TUGBUNGAN,PI0000000051082,13060400005,TERGECEF OD 400MG CAP,1,183.85,0.0%,178.5,19.7,-14.35
TUGBUNGAN,PI000000004892,13060400005,THERABLOC  50MG TAB,40,418,0.0%,387.09,0,30.91
TUGBUNGAN,PI000000004906,13060400005,TIKI TIKI PLUS DROPS 15ML,19,978.5,0.0%,932.14,104.88,-58.52
TUGBUNGAN,PI000000004907,13060400005,TIKI TIKI PLUS DROPS 30ML,16,1304.35,0.0%,1244.51,139.77,-79.93
TUGBUNGAN,PI000000004908,13060400005,TIKI TIKI STAR SYR  60ML,7,430.5,0.0%,409.78,46.13,-25.41
TUGBUNGAN,PI000000004909,13060400005,TIKI TIKI STAR SYR 120ML,14,1593.2,0.0%,1517.49,170.71,-95
TUGBUNGAN,PI000000005027,13060400005,TRIZOLE SUSP 30ML,1,191.95,0.0%,182.81,20.57,-11.43
TUGBUNGAN,PI000000005028,13060400005,TRIZOLE SUSP 60ML,2,559,0.0%,532.22,59.9,-33.12
TUGBUNGAN,PI000000005031,13060400005,TROMBOCIL  50MG TAB,30,525,0.0%,665.4,0,-140.4
TUGBUNGAN,PI000000005042,13060400005,TUSERAN CAP 5+1,30,1500,0.0%,1415.1,160.71,-75.81
TUGBUNGAN,PI000000005043,13060400005,TUSERAN FRT REF CAP,442,4420,0.0%,4169.81,473.55,-223.36
TUGBUNGAN,PI20170000211,13060400005,TUSERAN NIGHT 12.5MG/12.5MG SYR 60ML,2,250,0.0%,238.54,26.78,-15.32
TUGBUNGAN,PI20170000389,13060400005,UHP CEETAB PREM 568.18MG CAP,80,367.85,0.0%,339.61,39.41,-11.17
TUGBUNGAN,PI20170000391,13060400005,UHP FEVERTAB 500MG TAB,499,873.25,0.0%,784.79,93.62,-5.16
TUGBUNGAN,PI000000005068,13060400005,ULTRAXIME 100MG SUSP 30ML,1,626.75,0.0%,568.4,67.15,-8.8
TUGBUNGAN,PI000000005069,13060400005,ULTRAXIME 100MG SUSP 60ML,1,887.25,0.0%,804.83,95.06,-12.64
TUGBUNGAN,PI0101201742,13060400005,URINORM 40MG TAB,40,998.4,0.0%,1132.06,40.12,-173.78
TUGBUNGAN,PI0101201743,13060400005,URINORM 80MG TAB,40,1163.54,0.0%,1509.42,45.07,-390.95
TUGBUNGAN,PI000000005104,13060400005,VALPROS 500MG CR TAB,1,26.75,0.0%,24.27,2.87,-0.39
TUGBUNGAN,PI000000005165,13060400005,VERSANT XR  5MG TAB,109,1596,0.0%,1744.86,0,-148.86
TUGBUNGAN,PI000000005174,13060400005,VESTAR 35MG TAB,296,5167.57,0.0%,6051.32,0,-883.75
TUGBUNGAN,PI0101201555,13060400005,VIGOR ACE CAP 30'S,1,423.21,0.0%,559.06,0,-135.85
TUGBUNGAN,PI000000005230,13060400005,VITAMIN B1 6 12 TAB PHAREX,1037,4649.62,0.0%,4666.5,494.73,-511.61
TUGBUNGAN,PI000000005232,13060400005,VITAMIN E 400IU CAP PHAREX,10,85,0.0%,85,9.11,-9.11
TUGBUNGAN,PI2021000000250,13060400005,VITAMIN E 400IU CAP PHAREX 9+1,1,76.5,0.0%,76.5,8.2,-8.2
TUGBUNGAN,PI000000005419,13060400005,ZEGEN 250MG TAB,14,542.5,0.0%,524.22,58.13,-39.85
TUGBUNGAN,PI000000005420,13060400005,ZEGEN 500MG TAB,10,690,0.0%,670.07,73.93,-54
TUGBUNGAN,PI000000005429,13060400005,ZENITH 200MG/5ML SOL 20ML,4,2097.64,0.0%,2048.88,181.53,-132.77
TUGBUNGAN,PI000000005430,13060400005,ZENITH 500MG TAB,4,487.6,0.0%,520.12,0,-32.52
TUMAGA,PI000000000139,13060400005,ALAXAN FR CAP,311,2436.78,0.0%,2343.06,261.08,-167.36
TUMAGA,PI2019000000337,13060400005,ALAXAN FR CAP 5+1,177,6947.25,0.1%,6667.54,744.39,-464.68
TUMAGA,PI000000000170,13060400005,ALGESIA 37.5MG/325MG TAB,116,5148.18,0.0%,5351.26,349.04,-552.12
TUMAGA,PI2018000000348,13060400005,ALGINA ORAL SUSP SACHET 10ML,37,901.25,0.0%,882.62,82.77,-64.14
TUMAGA,PI000000000173,13060400005,ALLERKID DROP 10ML,26,3941.43,0.0%,3876.8,398.6,-333.97
TUMAGA,PI000000000174,13060400005,ALLERKID SYR 30ML,30,4258.5,0.0%,4095,456.3,-292.8
TUMAGA,PI000000000175,13060400005,ALLERKID SYR 60ML,28,7210,0.1%,6864.4,772.52,-426.92
TUMAGA,PI000000000176,13060400005,ALLERTA 10MG TAB,84,1837.21,0.0%,1765.43,188.36,-116.58
TUMAGA,PI2021000000199,13060400005,ALLERTA 10MG TAB 4'S PROMO,9,792,0.0%,756.36,84.86,-49.22
TUMAGA,PI000000000181,13060400005,ALLERZET SYR 30ML,2,291.5,0.0%,264.3,31.23,-4.03
TUMAGA,PI000000000182,13060400005,ALLERZET SYR 60ML,4,917,0.0%,872.96,98.24,-54.2
TUMAGA,PI000000000191,13060400005,ALNIX 10MG TAB,102,2890,0.0%,2807.11,294.16,-211.27
TUMAGA,PI000000000192,13060400005,ALNIX 2.5MG DRP 10ML,8,1496,0.0%,1420.64,160.31,-84.95
TUMAGA,PI000000000193,13060400005,ALNIX 5MG SYR 30ML,6,972,0.0%,926.58,104.15,-58.73
TUMAGA,PI000000000195,13060400005,ALNIX PLUS SYR 60ML,4,1172,0.0%,1113.92,125.56,-67.48
TUMAGA,PI000000000196,13060400005,ALNIX PLUS TAB,13,283.4,0.0%,269.75,30.37,-16.72
TUMAGA,PI0103201510,13060400005,AMLIFE 100MG/ 5MG TAB,121,3144.33,0.0%,3210.13,0,-65.8
TUMAGA,PI0101202195,13060400005,AMLIFE 100MG/10MG TAB,125,3451.5,0.0%,3869.43,0,-417.93
TUMAGA,PI0101202194,13060400005,AMLIFE 50MG/5MG TAB,461,9232.45,0.1%,10193.19,0,-960.74
TUMAGA,PI000000000282,13060400005,AMOCLAV  156/5ML SUSP 60ML,1,190.5,0.0%,172.64,20.41,-2.55
TUMAGA,PI000000000283,13060400005,AMOCLAV  312/5ML SUSP 60ML,4,969,0.0%,922.4,103.83,-57.23
TUMAGA,PI000000000286,13060400005,AMOCLAV  625MG TAB,23,828.75,0.0%,1068.1,10.45,-249.8
TUMAGA,PI000000000287,13060400005,AMOCLAV 1GM TAB,14,710,0.0%,945.96,0,-235.96
TUMAGA,PI000000000289,13060400005,AMOCLAV 228.5MG SUSP 70ML,2,554,0.0%,527.54,59.36,-32.9
TUMAGA,PI000000000290,13060400005,AMOCLAV 457MG SUSP 35ML,2,523.8,0.0%,484.16,56.12,-16.48
TUMAGA,PI000000000291,13060400005,AMOCLAV 457MG SUSP 70ML,2,837.5,0.0%,893.16,0,-55.66
TUMAGA,PI000000000332,13060400005,AMVASC BE  5MG TAB,170,2785.48,0.0%,3111.81,0,-326.33
TUMAGA,PI000000000333,13060400005,AMVASC BE 10MG TAB,99,2771.88,0.0%,2947.03,0,-175.15
TUMAGA,PI000000000343,13060400005,ANDROS  50MG TAB,5,2467.25,0.0%,2349.77,264.35,-146.87
TUMAGA,PI000000000387,13060400005,APPEBON KID SYR  60ML,4,418,0.0%,398,44.79,-24.79
TUMAGA,PI000000000388,13060400005,APPEBON KID SYR 120ML,5,879.75,0.0%,837.9,94.25,-52.4
TUMAGA,PI000000000389,13060400005,APPEBON KID SYR 250ML,2,651,0.0%,620.3,69.76,-39.06
TUMAGA,PI000000000390,13060400005,APPEBON W/FE CAP,17,340,0.0%,324.02,36.43,-20.45
TUMAGA,PI000000000391,13060400005,APPEBON W/FE SYR  60ML,2,525,0.0%,499.88,56.26,-31.14
TUMAGA,PI000000000454,13060400005,ASMALIN 100MCG NON CFC,1,394.95,0.0%,375.68,42.32,-23.05
TUMAGA,PI000000000455,13060400005,ASMALIN 2.5 PULMO NEB,76,1894.29,0.0%,1807.82,191.26,-104.79
TUMAGA,PI000000000456,13060400005,ASMALIN 2MG SYR 60ML,6,697.5,0.0%,631.74,74.75,-8.99
TUMAGA,PI000000000463,13060400005,ASPILETS 80MG TAB,1065,3541.84,0.0%,3296.57,344.66,-99.39
TUMAGA,PI000000000464,13060400005,ASPILETS EC 80MG TAB,222,623.95,0.0%,688.86,28.84,-93.75
TUMAGA,PI000000000470,13060400005,ATEPROS 5MG TAB,100,5115.6,0.0%,5793,287.14,-964.54
TUMAGA,PI000000000515,13060400005,AVAMAX 10MG TAB,114,2710.9,0.0%,2724.76,0,-13.86
TUMAGA,PI000000000516,13060400005,AVAMAX 20MG TAB,194,4662,0.0%,5459.39,0,-797.39
TUMAGA,PI000000000517,13060400005,AVAMAX 40MG TAB,204,6594.36,0.1%,6957.68,0,-363.32
TUMAGA,PI0101202142,13060400005,AVAMAX 80MG TAB,41,1231.52,0.0%,1398.33,0,-166.81
TUMAGA,PI000000000551,13060400005,BACTIFREE OINT  5GM,1,275.5,0.0%,262.4,29.52,-16.42
TUMAGA,PI000000000653,13060400005,BIFIX TAB,8,78,0.0%,82.55,0,-4.55
TUMAGA,PI20170000374,13060400005,BIOFLU NON-DROWSY CAP,1,9.25,0.0%,8.79,0.99,-0.53
TUMAGA,PI000000000663,13060400005,BIOFLU REF TAB,1805,13453.04,0.1%,12873.57,1422.46,-842.99
TUMAGA,PI202000000081,13060400005,BIOFLU REF TAB 7+1 PROMO,191,10023.68,0.1%,9538.68,1074.08,-589.08
TUMAGA,PI0107201303,13060400005,BIOFLU SUSP 60ML,4,475.6,0.0%,452.8,50.96,-28.16
TUMAGA,PI000000000669,13060400005,BIOGESIC 100MG DROP 15ML,34,2334.43,0.0%,2226.66,250.15,-142.38
TUMAGA,PI000000000665,13060400005,BIOGESIC 120MG ORAN 60ML,53,4305.27,0.0%,4104.2,461.24,-260.17
TUMAGA,PI000000000664,13060400005,BIOGESIC 120MG STRAW 60ML,46,3739.8,0.0%,3562.21,400.67,-223.08
TUMAGA,PI000000000667,13060400005,BIOGESIC 250MG ORAN 60ML,66,8435.7,0.1%,8035.06,903.79,-503.15
TUMAGA,PI000000000666,13060400005,BIOGESIC 250MG STRAW 60ML,16,2046.4,0.0%,1947.84,219.24,-120.68
TUMAGA,PI0103201501,13060400005,BIOGESIC 500MG CAPLET,10489,38608.75,0.3%,37472.95,4086,-2950.2
TUMAGA,PI20170000350,13060400005,BIOGESIC 500MG CAPLET 8+2,200,5920,0.0%,5712,0,208
TUMAGA,PI2020000000117,13060400005,BIOGESIC ON THE GO PACK 20'S,3,297,0.0%,282.96,31.83,-17.79
TUMAGA,PI000000000787,13060400005,CALCIUMADE TAB,113,1062.64,0.0%,1028.85,110.94,-77.15
TUMAGA,PI000000000808,13060400005,CANDEZ  8MG TAB,112,1949.75,0.0%,2130.03,0,-180.28
TUMAGA,PI000000000809,13060400005,CANDEZ 16MG TAB,47,1237.35,0.0%,1523.92,0,-286.57
TUMAGA,PI000000000810,13060400005,CANDEZ PLUS 16MG/12.5MG TAB,65,1807.3,0.0%,2039.84,0,-232.54
