Product ID,Name,UOM,UOM VALUE,Alternate Code,Principal ID,Principal Name,Price
PI20180000006,BENZYLPEN 5M VL (LAKESIDE) ECE,PCS,50,,NONE,NONE,0
PI201800000060,FLAMAR 400MG CAP,CAP,30,,NONE,NONE,0
PI201800000061,ATORZET 10MG/10MG FC TAB,TAB,30,,NONE,NONE,0
PI201800000062,Z_DIFFLAM 3MG MINT LOZ TAB,TAB,160,,NONE,NONE,0
PI201800000063,MEROSAN 1GM PDR VL,PCS,1,,NONE,NONE,0
PI201800000064,NEB KIT MEDICLEAN,PCS,1,,NONE,NONE,0
PI201800000065,DISPOSABLE SYR 10CC SURE-GARD,PCS,100,,NONE,NONE,0
PI201800000066,DISPOSABLE SYR 5CC CARDINAL,PCS,100,,NONE,NONE,0
PI201800000067,ORACARE MOUTH R BLUE 500ML,PCS,6,,NONE,NONE,0
PI201800000068,ORACARE MOUTH R (BLUE) 250ML,PCS,1,,NONE,NONE,0
PI201800000069,ORACARE COOL (GREEN) 250ML,PCS,12,,NONE,NONE,0
PI201800000070,ORACARE MOUTH R COOL 500ML,PCS,1,,NONE,NONE,0
PI201800000071,ALFA GARGLE 60ML,PCS,1,,NONE,NONE,0
PI201800000072,ALFA GARGLE 120ML,PCS,1,,NONE,NONE,0
PI201800000073,TAXIM 200MG TAB,TAB,10,,NONE,NONE,0
PI201800000074,STARCOX 120MG FC TAB,TAB,30,,NONE,NONE,0
PI201800000075,SALONPAS BARATO PACK,PCS,1,,NONE,NONE,0
PI201800000076,VIRGIN COCONUT OIL 110ML EPIC,PCS,1,,NONE,NONE,0
PI201800000078,AXIMEED 200MG FC TAB (CEFIXIME),TAB,60,,NONE,NONE,0
PI20180000008,E-CURE ORG HEALTH DRINK 500ML,PCS,12,,NONE,NONE,0
PI20180000009,ARGIFIX 100MG/5ML SUSP 60ML,PCS,1,,NONE,NONE,0
PI201800000093,DOMPY 1MG/ML SUSP 60ML (DOMPERIDONE),PCS,1,,NONE,NONE,0
PI201800000095,MICROSCOT 5G OINT (MUPIROCIN) 5GM,PCS,1,,NONE,NONE,0
PI201800000096,SYLVITE 2MEQ/ML 20ML AMP (POTASSIUM CHL),PCS,10,,NONE,NONE,0
PI201800000097,MEDIONE 10MG TAB (MENADIONE na BISULFITE),TAB,100,,NONE,NONE,0
PI201800000099,ENTRESTO 50MG TAB,TAB,28,,NONE,NONE,0
PI20190000001,IPI AMLODIPINE 10MG TAB,TAB,28,,NONE,NONE,0
PI2019000000100,TONNAXE 100MG/ML DROPS 15ML,PCS,1,,NONE,NONE,0
PI2019000000101,TONNAXE 500MG CAP,CAP,100,,NONE,NONE,0
PI2019000000102,BOSEC 40MG LYOPHILIZED PDR 10ML,PCS,1,,NONE,NONE,0
PI2019000000103,BROSPEC 500MG CAP,CAP,100,,NONE,NONE,0
PI2019000000104,UMEXIM 200MG CAP,CAP,10,,NONE,NONE,0
PI2019000000106,HARFEVAN 500MG CAP,CAP,100,,NONE,NONE,0
PI2019000000107,MINCY-Z KIDZ ORANGE SYR 120ML,PCS,1,,NONE,NONE,0
PI2019000000108,MINCY-Z KIDZ ORANGE SYR 60ML,PCS,1,,NONE,NONE,0
PI2019000000109,VITAGROW CGF ORANGE SYR 60ML,PCS,1,,NONE,NONE,0
PI201900000011,ASCOF FRT GINGER 600MG/5ML SYR 60ML,PCS,1,,NONE,NONE,0
PI2019000000110,VITAGROW CGF ORANGE 120ML,PCS,1,,NONE,NONE,0
PI2019000000111,SOLIQUA SOLOSTAR 100U 3ML ( 33MCG/ML ),PCS,3,,NONE,NONE,0
PI2019000000112,SOLIQUA SOLOSTAR 100U 3ML ( 50MCG/ML ),PCS,3,,NONE,NONE,0
PI2019000000113,SURGICAL GLOVES 6 LATEX,PCS,50,,NONE,NONE,0
PI2019000000114,SURGICAL GLOVES 6.5 LATEX,PCS,50,,NONE,NONE,0
PI2019000000115,SURGICAL GLOVES 7 LATEX,PCS,50,,NONE,NONE,0
PI2019000000116,SURGICAL GLOVES 7.5 LATEX,PCS,50,,NONE,NONE,0
PI2019000000117,NEUROAID II MLC 901 400MG CAP,CAP,180,,NONE,NONE,0
PI2019000000118,FLUANXOL DEPOT 20MG/ML 1ML AMP,PCS,10,,NONE,NONE,0
PI2019000000119,AZILECT 1MG TAB,TAB,28,,NONE,NONE,0
PI201900000012,ASCOF FRT GINGER 600MG/5ML SYR 120ML,PCS,1,,NONE,NONE,0
PI2019000000120,ARGIXIME 500MG FC TAB,TAB,100,,NONE,NONE,0
PI2019000000121,"OKAMOTO ROMAN R-P,DT CONDOM 3'S",PCK,24,,NONE,NONE,0
PI2019000000122,OKAMOTO HARMONY V-R CONDOM 3'S,PCK,24,,NONE,NONE,0
PI2019000000125,EPOSIS PREFILLED SYR 4000IU/0.4ML,PCS,6,,NONE,NONE,0
PI2019000000127,SKUDEXA 75MG/25MG FC TAB,TAB,20,,NONE,NONE,0
PI2019000000131,NOVUHAIR TOPICAL SCALP LOT 200ML,PCS,1,,NONE,NONE,0
PI2019000000132,NOVUHAIR 2IN1 (LOT & SHAMP) 200ML,PCK,1,,NONE,NONE,0
PI2019000000133,"NOVUHAIR 3IN1 (LOT,SHAMP &COND) 200ML",PCK,1,,NONE,NONE,0
PI2019000000135,NONWOVEN TAPE 1/2INCH X 10YARDS SURGI,PCS,24,,NONE,NONE,0
PI2019000000136,URODIL 300MG FC TAB,TAB,100,,NONE,NONE,0
PI2019000000137,LIPWAY 160MG TAB,TAB,30,,NONE,NONE,0
PI2019000000138,ENCIFER 20MG/ML AMP 5ML,PCS,5,,NONE,NONE,0
PI2019000000139,LIPEND 20MG FC TAB,TAB,30,,NONE,NONE,0
PI2019000000140,ROGIN E CAP 6+1 PRO,PCK,30,,NONE,NONE,0
PI2019000000141,SUPRANEURON TAB 6+1 PRO,PCK,20,,NONE,NONE,0
PI2019000000142,EDEMANN 40MG TAB,TAB,100,,NONE,NONE,0
PI2019000000143,ROSUGREL 75MG/10MG CAP,CAP,30,,NONE,NONE,0
PI2019000000144,GAUZE PAD 2X2 INDO,CAP,100,,NONE,NONE,0
PI2019000000145,LEAN 'N GREEN COFFEE 21GM SACH,PCS,7,,NONE,NONE,0
PI2019000000146,BEROCCA MAG&ZINC EFF TAB (ORANGE),TAB,24,,NONE,NONE,0
PI2019000000147,DAKTARIN ORAL GEL 3.5GM PROMO,PCS,1,,NONE,NONE,0
PI2019000000148,DIFFLAM 3MG MINT S-FREE LOZ,TAB,2,,NONE,NONE,0
PI2019000000149,CIROZE 400MG TAB,TAB,10,,NONE,NONE,0
PI2019000000150,Q2 200MG CAP,CAP,30,,NONE,NONE,0
PI2019000000151,MANGOZ-T CAP,CAP,60,,NONE,NONE,0
PI2019000000152,OPTHEX 30MG/5MG SOFTGEL CAP,CAP,60,,NONE,NONE,0
PI2019000000153,BACTIDOL LIQUID 120ML + LISTERINE ZERO 80ML,PCK,1,,NONE,NONE,0
PI2019000000154,ESPAZOL 40MG LYOPHILIZED PDR VL,PCS,1,,NONE,NONE,0
PI2019000000155,ETHILON BLK 6-0 45CM P-3 1699G,CAP,1,,NONE,NONE,0
PI2019000000156,VALVEX 80 FC TAB,CAP,30,,NONE,NONE,0
PI201900000016,ZERTAZOLE 40MG DR CAP,CAP,30,,NONE,NONE,0
PI2019000000163,BETAFEEL GENTLE HYPO-CLNSR 125ML,PCS,1,,NONE,NONE,0
PI2019000000164,ZINOX DIAPER RASH LOTION 62ML,PCS,1,,NONE,NONE,0
PI2019000000165,MOZKEE ULT HYDR MOSQ REP 62ML,PCS,1,,NONE,NONE,0
PI2019000000167,CEFUVIC 500MG FC TAB,TAB,50,,NONE,NONE,0
PI2019000000168,GROVIXIN 625MG FC TAB,TAB,20,,NONE,NONE,0
PI2019000000169,IPI AZITHROMYCIN 500MG FC TAB,TAB,30,,NONE,NONE,0
PI201900000017,LIVER GOLD-F SOFTGEL CAP,CAP,60,,NONE,NONE,0
PI2019000000170,IPRAVENT 200MCG/1MG /ML 2.5ML NEB,PCS,5,,NONE,NONE,0
PI2019000000171,VAPTOR 10MG FC TAB,TAB,10,,NONE,NONE,0
PI2019000000172,SYCLOVIR 200MG/5ML SUSP 50ML,PCS,1,,NONE,NONE,0
PI2019000000173,SYCLOVIR 400MG TAB,TAB,30,,NONE,NONE,0
PI2019000000174,SYCLOVIR 800MG TAB,TAB,30,,NONE,NONE,0
PI2019000000175,TRIVERAM 20MG/5MG/5MG FC TAB,TAB,30,,NONE,NONE,0
PI2019000000176,TRIVERAM FRT 40MG/10MG/10MG FC TAB,TAB,30,,NONE,NONE,0
PI2019000000177,NATRIXAM 1.5MG/5MG MR TAB,TAB,30,,NONE,NONE,0
PI2019000000178,NATRIXAM 1.5MG/10MG TAB,TAB,30,,NONE,NONE,0
PI2019000000179,EFTRIX 1GM PDR INJ,PCS,10,,NONE,NONE,0
PI201900000018,DUOTRAM 325MG/37.5MG FC TAB,TAB,100,,NONE,NONE,0
PI2019000000180,ALOGIL TAB,TAB,10,,NONE,NONE,0
PI2019000000181,PSYQURE 5MG/ML 1ML AMP,PCS,5,,NONE,NONE,0
PI2019000000182,GAUZE PAD 3X3 INDO,PCS,100,,NONE,NONE,0
PI2019000000183,CETAPHIL BABY CLNSNG BAR 127GM,PCS,12,,NONE,NONE,0
PI2019000000184,PROGARD 5MG FC TAB,TAB,30,,NONE,NONE,0
PI2019000000185,DICLOTOL 100MG FC TAB,TAB,50,,NONE,NONE,0
PI2019000000186,KUSAPIN 300MG FC TAB,TAB,30,,NONE,NONE,0
PI2019000000187,MEZACAR 200MG TAB,TAB,50,,NONE,NONE,0
PI2019000000188,SERVONEX 10MG FC TAB,TAB,50,,NONE,NONE,0
PI2019000000189,PURCET 5MG FC TAB,TAB,30,,NONE,NONE,0
PI201900000019,AZILIFE 500MG FC TAB,TAB,30,,NONE,NONE,0
PI2019000000190,QUANIL 500MG FC TAB,TAB,10,,NONE,NONE,0
PI2019000000191,SERVONEX 5MG FC TAB,TAB,50,,NONE,NONE,0
PI2019000000192,DENIGMA 10MG FC TAB,TAB,14,,NONE,NONE,0
PI2019000000193,AZIK 250MG FC TAB,TAB,50,,NONE,NONE,0
PI2019000000194,WOLVIT 5MG FC TAB,TAB,30,,NONE,NONE,0
PI2019000000195,DERMAZOLE PLUS SHAMPOO 50ML,PCS,1,,NONE,NONE,0
PI2019000000196,NURO 300 CAP,CAP,100,,NONE,NONE,0
PI2019000000197,SYNAZIN 75 MG CAP,CAP,100,,NONE,NONE,0
PI2019000000198,EVAMIN SN 5 500ML,PCS,1,,NONE,NONE,0
PI201900000020,"CRUTCHES ALUM 4'2""-5'2"" PAIR (XS)",CAP,1,,NONE,NONE,0
PI2019000000202,POLIDENT CLNSR WHITENING TAB 6'S,PCK,18,,NONE,NONE,0
PI2019000000203,POLIDENT CLNSR 3 MINUTE TAB 6'S,PCS,18,,NONE,NONE,0
PI2019000000204,SENSODYNE RAPID RELIEF WHITE TP 100GM,PCS,12,,NONE,NONE,0
PI2019000000205,SENSODYNE FRSHMINT TWNPCK X 100GM,PCK,1,,NONE,NONE,0
PI2019000000206,SENSODYNE GUMCARE TWNPCK X 100GM,PCK,1,,NONE,NONE,0
PI2019000000208,IPI CO-AMOXICLAV 625MG TAB,TAB,21,,NONE,NONE,0
PI201900000021,HUMER SEVERE BLCKD NASAL SPRY 15ML,PCS,1,,NONE,NONE,0
PI2019000000210,INFAFLOR DROPS 30ML,PCS,1,,NONE,NONE,0
PI2019000000212,NOVASOURCE RENAL VAN 237 ML,PCS,1,,NONE,NONE,0
PI2019000000215,SARIMAX 275MG TAB,TAB,100,,NONE,NONE,0
PI2019000000216,SARIMAX 550MG TAB,TAB,100,,NONE,NONE,0
PI2019000000217,FLUSUM 5MG/G 5% GEL 30GM,PCS,1,,NONE,NONE,0
PI2019000000218,VITA PLUS DALANDAN GOLD 25GM,PCS,20,,NONE,NONE,0
PI2019000000219,SURGICEP SKIN CLNSNG SOL 30ML,PCS,1,,NONE,NONE,0
PI201900000022,GUIAPLUS 1MG/50MG/5ML SYR 60ML,PCS,1,,NONE,NONE,0
PI2019000000220,IRONCARE 502MG/233MCG CAP,CAP,100,,NONE,NONE,0
PI2019000000221,XOVAX 1GM TAB,TAB,14,,NONE,NONE,0
PI2019000000222,FORILZ 5MG CAP,CAP,100,,NONE,NONE,0
PI20190000002229,URINE BAG 2000ML (SIMPLEX),PCS,1,,NONE,NONE,0
PI2019000000223,CIPROMAR 500MG FC TAB,TAB,100,,NONE,NONE,0
PI2019000000224,CALCI-PLUS 600 CAP,TAB,100,,NONE,NONE,0
PI2019000000225,NERVEBON 650MG+100MCG FC TAB,TAB,100,,NONE,NONE,0
PI2019000000226,PLAIN NSS 50ML (SAHAR),PCS,1,,NONE,NONE,0
PI2019000000227,SILVER SULFADIAZINE 10MG CRM 20GM (BURNSIL),CAP,1,,NONE,NONE,0
PI2019000000228,FUROSEMIDE 10MG/ML 2ML AMP (FUROXIDE),PCS,10,,NONE,NONE,0
PI2019000000229,RANITIDINE 25MG/ML AMP 2ML (ZANTRICID),PCS,10,,NONE,NONE,0
PI201900000023,Z_PPB 5MG/5MG/4MG/5ML SYR 60ML,PCS,1,,NONE,NONE,0
PI2019000000230,TETAUS TOXOID (T-VAC) 40IU/.5ML AMP,PCS,50,,NONE,NONE,0
PI2019000000231,ROXICEF S250 GRAN SUSP 50ML,CAP,1,,NONE,NONE,0
PI2019000000232,ROXICEF S125 GRAN SUSP 50ML,CAP,1,,NONE,NONE,0
PI2019000000233,DUTARID 500MCG FC TAB,TAB,10,,NONE,NONE,0
PI2019000000234,BROMISIN 20MG/ML AMP,CAP,5,,NONE,NONE,0
PI2019000000235,EVEROSE 1000MG SOFTGEL CAP,CAP,30,,NONE,NONE,0
PI2019000000236,DOPARINE 250MG FC TAB,TAB,100,,NONE,NONE,0
PI2019000000237,VAMOCEF 20MG/ML DROPS 10ML,PCS,1,,NONE,NONE,0
PI2019000000238,PLAIN NSS 500ML (ACULIFE),PCS,1,,NONE,NONE,0
PI201900000024,NAZAL EZE 12.5MG/4MG/5ML SYR 60ML,PCS,1,,NONE,NONE,0
PI201900000025,Z_VITAMOMS PREG SUPP CAP,CAP,100,,NONE,NONE,0
PI2019000000253,MEGANOX CAP,CAP,30,,NONE,NONE,0
PI2019000000254,SINECOUGH EXPEL 7.5MG/ML DRPS 15ML,PCS,1,,NONE,NONE,0
PI2019000000255,SINECOUGH EXPEL 15MG/5ML SYR 60ML,PCS,1,,NONE,NONE,0
PI2019000000256,SINECOUGH EXPEL 30MG TAB,TAB,100,,NONE,NONE,0
PI201900000026,Z_TANTRA CAP,CAP,10,,NONE,NONE,0
PI2019000000260,NEXPRO 40MG FC TAB,TAB,30,,NONE,NONE,0
PI2019000000261,OMEGA ADVANCE SPRAY 50ML,PCS,72,,NONE,NONE,0
PI2019000000262,NEXCARE 3M MICROPORE 12.7MMX9.14M,PCS,1,,NONE,NONE,0
PI2019000000263,NEXCARE COOLING FEVER KIDS 1'S,PCS,10,,NONE,NONE,0
PI2019000000264,NEXCARE COOLING FEVER BABIES 2'S,PCS,10,,NONE,NONE,0
PI2019000000265,NEXCARE HOT & COLD PACK,PCS,1,,NONE,NONE,0
PI2019000000266,IPI LOSARTAN 50MG FC TAB,TAB,28,,NONE,NONE,0
PI2019000000267,IPI LOSARTAN 100MG FC TAB,TAB,28,,NONE,NONE,0
PI2019000000268,IPI AMLODIPINE 5MG TAB,TAB,28,,NONE,NONE,0
PI2019000000269,NUROPAT VITAMIN TAB,TAB,30,,NONE,NONE,0
PI201900000027,COMOLAV 457MG/5ML SUSP 70ML,PCS,1,,NONE,NONE,0
PI2019000000270,CITRAFLEET 10MG/3.5G/10.97G SACHET 15.08GM,PCS,2,,NONE,NONE,0
PI2019000000272,OVERT 24MG TAB,TAB,30,,NONE,NONE,0
PI2019000000273,POTENCEE 500 FC S/FREE TAB 20+2,PCK,10,,NONE,NONE,0
PI2019000000274,POTENCEE 500MG SC TAB 20+2,TAB,1,,NONE,NONE,0
PI2019000000275,IGCO COLOSTRUM MILK 15GM,PCS,30,,NONE,NONE,0
PI2019000000276,CYBELLE PILLS 2MG/35MCG FC TAB,PCK,1,,NONE,NONE,0
PI2019000000277,MINIPIL PILLS 100MCG/20MCG FC TAB,CAP,1,,NONE,NONE,0
PI2019000000278,SURGICAL TAPE 1INCHX10YARDS (SUREGUARD),PCS,12,,NONE,NONE,0
PI2019000000279,SURGICAL TAPE 1/2INCH X 10YARDS (SUREGUARD),PCS,24,,NONE,NONE,0
PI201900000028,COMOLAV 625MG FC TAB,TAB,30,,NONE,NONE,0
PI2019000000280,NEUROBE 100MG/100MG VL B-COMPLEX,PCS,10,,NONE,NONE,0
PI2019000000283,GIFIXON 1GM PDR VL,PCS,10,,NONE,NONE,0
PI2019000000284,VALDA PASTILLES LEMON 20GM,PCS,1,,NONE,NONE,0
PI2019000000285,DEQUADIN FRSH CITRUS LOZ,PCS,100,,NONE,NONE,0
PI2019000000286,DIFFLAM 3MG ORANGE S-FREE LOZ,PCS,8,,NONE,NONE,0
PI2019000000287,NOBITE MOSQ. REP LOT 120ML,PCS,1,,NONE,NONE,0
PI2019000000288,NOBITE MOSQ. REP LOT 60ML,PCS,1,,NONE,NONE,0
PI2019000000289,BFLUID SOL IV 1L,PCS,1,,NONE,NONE,0
PI201900000029,AMINOBRAIN TAB,TAB,100,,NONE,NONE,0
PI2019000000297,DAILY-C 568.18MG CAP,CAP,100,,NONE,NONE,0
PI2019000000298,GABLIN 75MG CAP,CAP,56,,NONE,NONE,0
PI2019000000299,GABLIN 150MG CAP,CAP,56,,NONE,NONE,0
PI201900000030,IKERVIS 1MG/ML OPH EMU 0.3ML,PCS,30,,NONE,NONE,0
PI2019000000300,PREGEB 150MG CAP,CAP,30,,NONE,NONE,0
PI2019000000301,IPI GLICLAZIDE 80MG TAB,TAB,100,,NONE,NONE,0
PI2019000000305,QTERN 5MG/10MG FC TAB,TAB,30,,NONE,NONE,0
PI2019000000306,SOLU MEDROL 40MG PDR INJ 1ML VL,PCS,1,,NONE,NONE,0
PI201900000031,BREECORT NEB 250MCG/ML 2ML,PCS,35,,NONE,NONE,0
PI2019000000310,ESSELVEX CAP,CAP,30,,NONE,NONE,0
PI2019000000311,LATEX DISP GLOVES MEDIUM (DR CHOICE) 100'S,PCS,1,,NONE,NONE,0
PI2019000000312,HIALID 1MG/ML 0.3% SOL 5ML,PCS,1,,NONE,NONE,0
PI2019000000313,METOCLOPRAMIDE 5MG/ML 2ML AMP (METREX),PCS,10,,NONE,NONE,0
PI2019000000314,ZYMOCORT 50MCG 120DOS NASAL SPRY,PCS,1,,NONE,NONE,0
PI2019000000315,DANARRA AROM THER CLASSIC MENTHOL 10ML,PCS,1,,NONE,NONE,0
PI2019000000316,DANARRA AROM THER LAVANDER 10ML,PCS,1,,NONE,NONE,0
PI2019000000317,DANARRA AROM THER SPORT 10ML,PCS,1,,NONE,NONE,0
PI2019000000318,SCENTTHERAPY RELIEVE RO 10ML,PCS,1,,NONE,NONE,0
PI2019000000319,SCENTTHERAPY SLEEP RO 10ML,PCS,1,,NONE,NONE,0
PI201900000032,HESPADIN 500MG FC TAB,TAB,30,,NONE,NONE,0
PI2019000000320,SCENTTHERAPY THINK RO 10ML,PCS,1,,NONE,NONE,0
PI2019000000321,SCENTTHERAPY REVITALIZE RL 10ML,PCS,1,,NONE,NONE,0
PI2019000000322,SCENTTHERAPY ENERGIZE RO 10ML,PCS,1,,NONE,NONE,0
PI2019000000323,SCENTTHERAPY REFRESH RO 10ML,PCS,1,,NONE,NONE,0
PI2019000000325,E-DOL 50MG/ML 2ML AMP,PCS,10,,NONE,NONE,0
PI2019000000326,E-DOL 50MG CAP,CAP,100,,NONE,NONE,0
PI2019000000327,MULTI-ZINC SYR 120ML,PCS,1,,NONE,NONE,0
PI2019000000328,ZRYT PLUS DROPS 30ML ECE,PCS,1,,NONE,NONE,0
PI2019000000329,ZRYT PLUS SYR 60ML,PCS,1,,NONE,NONE,0
PI201900000033,NONWOVEN TAPE 1INCH X 10YARDS SURGI,PCS,12,,NONE,NONE,0
PI2019000000330,ZRYT PLUS SUR 120ML,PCS,1,,NONE,NONE,0
PI2019000000332,VITA PLUS MELON GOLD 25GM,CAP,20,,NONE,NONE,0
PI201900000034,DURAZOL 40MG FC TAB,TAB,30,,NONE,NONE,0
PI2019000000346,POSITATE 1080MG ER TAB,TAB,30,,NONE,NONE,0
PI2019000000347,INFEN 25MG TAB,TAB,10,,NONE,NONE,0
PI2019000000348,SANMOL 1GM/100ML SOL 100ML,PCS,1,,NONE,NONE,0
PI2019000000349,APPETAL VITA SYR 120ML,PCS,1,,NONE,NONE,0
PI201900000035,FENOLIT 200MG CAP,CAP,100,,NONE,NONE,0
PI2019000000351,URSA 250MG CAP,CAP,30,,NONE,NONE,0
PI2019000000352,TRANSTAT 500MG FC TAB,TAB,60,,NONE,NONE,0
PI2019000000353,BETMIGA 50MG PR TAB,TAB,30,,NONE,NONE,0
PI2019000000354,FEBURIC 80MG FC TAB,TAB,30,,NONE,NONE,0
PI2019000000355,HYOSCINE 20MG/ML AMP (SPASMOCIN),PCS,10,,NONE,NONE,0
PI2019000000356,INFUSION SET PEDIA CAREPLUS,PCS,1,,NONE,NONE,0
PI2019000000357,AMADOL 300ML/2ML AMP PATH,PCS,10,,NONE,NONE,0
PI2019000000358,ROSUVASTATIN 20MG FC TAB (AURORA),TAB,100,,NONE,NONE,0
PI2019000000359,BD MICROFINE/ULTRAFINE PEN NEEDLE 32G 4MM,PCS,100,,NONE,NONE,0
PI201900000036,GLITAB 30MG MR TAB,TAB,100,,NONE,NONE,0
PI2019000000360,APPETOLL CAP,CAP,100,,NONE,NONE,0
PI2019000000363,SPEEDA 2.5IU/0.5MLFD PDR VL (PRV),PCS,5,,NONE,NONE,0
PI2019000000364,QUATROFOL CAPS,CAP,60,,NONE,NONE,0
PI2019000000368,MX3 500MG CAP 60 CAPS + 10 COFFEE,PCK,1,,NONE,NONE,0
PI2019000000369,AMTRIX 1GM PDR VL,PCS,1,,NONE,NONE,0
PI201900000037,WOODS' PMINT LOZ W/ LICORICE 6'S,PCS,15,,NONE,NONE,0
PI2019000000370,IPI CO-AMOXICLAV 1GM TAB,TAB,14,,NONE,NONE,0
PI2019000000371,AXIALITH 250MG FC TAB,TAB,100,,NONE,NONE,0
PI2019000000372,DOMEPA 250MG FC TAB,TAB,100,,NONE,NONE,0
PI2019000000379,INDIRIN 10MG FC TAB,TAB,100,,NONE,NONE,0
PI2019000000380,BROX-S 30MG TAB,TAB,100,,NONE,NONE,0
PI2019000000381,OTICOM 2.5MG OTIC SOL 5ML,PCS,1,,NONE,NONE,0
PI2019000000382,TALAN HAP OIL MENTHOL 30ML,PCS,144,,NONE,NONE,0
PI2019000000383,INNOCAL 1080MG ER TAB,TAB,30,,NONE,NONE,0
PI2019000000384,AUGMENTIN ES 642.9/5ML PDR SUSP 100ML,PCS,1,,NONE,NONE,0
PI2019000000385,TEST TUBE HOLDER,PCS,1,,NONE,NONE,0
PI2019000000386,STIRRING ROD,PCS,1,,NONE,NONE,0
PI2019000000387,GONIOMETER,PCS,1,,NONE,NONE,0
PI2019000000388,ERLENMEYER FLASK 500ML,PCS,1,,NONE,NONE,0
PI2019000000389,GUIMGESIC FRT 650MG/35MG FC TAB,TAB,100,,NONE,NONE,0
PI201900000039,WOODS' HERBAL COUGH HONEY-IVY LEAF 60ML,PCS,12,,NONE,NONE,0
PI2019000000390,EFROX 750MG PDR VL,PCS,10,,NONE,NONE,0
PI2019000000392,RANILEX 28.227/125/100/50MG FC TAB,TAB,50,,NONE,NONE,0
PI2019000000393,LOSIUM 50MG FC TAB,TAB,100,,NONE,NONE,0
PI2019000000394,PIORANCE 15MG TAB,TAB,100,,NONE,NONE,0
PI2019000000395,CARVETOP 25MG TAB,TAB,100,,NONE,NONE,0
PI2019000000396,DIAFENO 200MG CAP,CAP,50,,NONE,NONE,0
PI2019000000397,GLIME-M2 2MG TAB,TAB,30,,NONE,NONE,0
PI2019000000398,GEWORIN 300/150/50MG TAB,TAB,10,,NONE,NONE,0
PI201900000040,LEVOMONT 10MG/5MG FC TAB,TAB,100,,NONE,NONE,0
PI2019000000402,GABON 500MG HERB CAP,CAP,60,,NONE,NONE,0
PI2019000000403,GABON HAPLAS OIL 60ML,PCS,1,,NONE,NONE,0
PI2019000000404,BALNEUM INTENSIVE CRM 50GM,PCS,1,,NONE,NONE,0
PI2019000000405,BALNEUM INTENSIV WASH 200ML,PCS,14,,NONE,NONE,0
PI2019000000406,PRIMOSA OIL 1000MG CAP,CAP,30,,NONE,NONE,0
PI2019000000407,OMRON WRIST BP MONITOR HEM-6181,PCS,1,,NONE,NONE,0
PI2019000000409,LORBAN 2MG CAP,CAP,100,,NONE,NONE,0
PI201900000041,NEOMET 500MG FC TAB,TAB,100,,NONE,NONE,0
PI2019000000413,ASCOF 300MG PNKAN 120ML PRO,PCS,1,,NONE,NONE,0
PI2019000000414,ASCOF 300MG/5ML SYR GRAPE 60ML,PCS,1,,NONE,NONE,0
PI2019000000415,ASCOF 300MG/5ML SYR GRAPE 120ML,PCS,1,,NONE,NONE,0
PI2019000000416,CEFGEN 500MG FC TAB,TAB,10,,NONE,NONE,0
PI201900000042,SPIROS 25MG TAB,TAB,100,,NONE,NONE,0
PI2019000000420,DOBUSENZ 50MG/ML 5ML AMP,PCS,10,,NONE,NONE,0
PI201900000043,UBOTROL 30MG CAP,CAP,100,,NONE,NONE,0
PI201900000045,NURAMINE FRT 100MG/100MG/1MG AMP,PCS,10,,NONE,NONE,0
PI201900000046,URINE BAG 2000ML (PARTNERS),CAP,1,,NONE,NONE,0
PI201900000047,IV INFUSION SET MACRO VITROMED,CAP,1,,NONE,NONE,0
PI201900000048,IV INFUSION SET PEDIA COS-MED,PCS,1,,NONE,NONE,0
PI201900000049,DISPOSABLE SYR 5CC FUJIKAWA,PCS,1,,NONE,NONE,0
PI201900000050,MOHSIDEX 4MG/ML 2ML AMP,PCS,10,,NONE,NONE,0
PI201900000051,DIFLU-150 150MG CAP,CAP,12,,NONE,NONE,0
PI201900000052,PLAZIMIDE 5MG/ML AMP 2ML,PCS,10,,NONE,NONE,0
PI201900000053,ZOLNEVAR 40MG VL,PCS,1,,NONE,NONE,0
PI201900000054,ANESTIN 2% 20MG/ML SOL IV,PCS,1,,NONE,NONE,0
PI201900000055,NAPEASE BRAND CAP,CAP,30,,NONE,NONE,0
PI201900000056,MEMOKING CAP,CAP,30,,NONE,NONE,0
PI201900000057,MPEN 1GM PDR INJ,PCS,1,,NONE,NONE,0
PI201900000058,TAZUR 4GM/500MG PDR IV,PCS,1,,NONE,NONE,0
PI201900000059,PANWIN 40MG IV AMP 10ML,CAP,1,,NONE,NONE,0
PI201900000060,COLVIT-S SYR 120ML,PCS,1,,NONE,NONE,0
PI201900000062,SCANLUX 612MG/ML (300MG/ML OF IODINE) 50ML,PCS,1,,NONE,NONE,0
PI201900000063,ENERBOOST VITAMINS EC TAB,TAB,100,,NONE,NONE,0
PI201900000064,KETOPLAST 30MG PLASTER 7'S,PCS,20,,NONE,NONE,0
PI201900000065,OMEGA 3 Q10 SOFTGEL CAP,CAP,100,,NONE,NONE,0
PI201900000066,COSATIN PLUS 50MG/12.5MG FC TAB,TAB,100,,NONE,NONE,0
PI201900000067,VASOCAR 10MG FC TAB,TAB,100,,NONE,NONE,0
PI201900000068,VASOLEXIN 25MG TAB,TAB,100,,NONE,NONE,0
PI201900000069,HAMERON 1MG/ML 5ML,PCS,1,,NONE,NONE,0
PI201900000070,PROZART ADV 50MG/5MG FC TAB,TAB,100,,NONE,NONE,0
